전용면적,층,연도1,건축년도1,지역코드_2자리_11,지역코드_2자리_26,지역코드_2자리_27,지역코드_2자리_28,지역코드_2자리_41,지역코드_2자리_43,지역코드_2자리_44,지역코드_2자리_45,지역코드_2자리_46,지역코드_2자리_47,법정동1_기타동,거래금액1
59.97,3,55,35,0,0,0,0,0,0,1,0,0,0,1,9.711176264112805
117.5025,4,55,44,0,0,0,0,0,0,1,0,0,0,0,10.518700218288163
59.983,12,63,47,1,0,0,0,0,0,0,0,0,0,1,11.39640288460621
59.87,11,63,56,0,0,0,0,1,0,0,0,0,0,0,10.774801838762809
60.0,14,61,39,0,0,1,0,0,0,0,0,0,0,1,9.860110213
59.97,20,63,36,0,0,0,0,0,0,1,0,0,0,0,9.661479684
66.23,2,55,42,1,0,0,0,0,0,0,0,0,0,1,9.923339198238727
79.7124,15,58,40,0,0,0,0,1,0,0,0,0,0,1,10.275085591132717
57.46,14,55,34,1,0,0,0,0,0,0,0,0,0,1,10.146472946063875
128.9491,10,55,48,0,0,0,0,0,0,0,0,0,0,1,10.203629181337648
51.86,9,60,45,0,0,0,1,0,0,0,0,0,0,0,10.460270761075147
52.19,4,58,26,0,0,0,0,0,0,0,0,1,0,0,8.188966863648876
84.98,13,59,56,0,0,0,0,1,0,0,0,0,0,1,11.407576060361786
84.9916,12,55,44,0,0,0,0,0,1,0,0,0,0,1,10.038935856711175
59.98,7,55,40,1,0,0,0,0,0,0,0,0,0,0,10.261196961231647
40.36,13,63,36,0,0,0,0,0,0,0,0,0,0,1,9.1902397
69.793,14,56,56,0,0,0,0,0,0,0,0,0,0,1,10.016860879703811
59.52,7,59,40,0,0,0,0,0,0,1,0,0,0,1,9.433563920090563
84.7,7,58,32,1,0,0,0,0,0,0,0,0,0,1,10.91328684226798
120.55,6,56,50,0,0,0,0,1,0,0,0,0,0,1,10.67130147767883
49.53,16,63,40,0,0,0,0,1,0,0,0,0,0,1,9.595670797663969
59.74,6,56,38,0,0,0,0,0,0,0,0,0,1,0,9.018089684104345
84.6814,6,62,50,0,0,0,0,0,0,1,0,0,0,1,9.581972891547895
58.451,7,59,38,0,0,0,0,0,0,0,0,0,0,1,9.770013301136158
60.44,8,58,34,0,0,0,0,1,0,0,0,0,0,1,10.545367754151744
51.48,11,58,26,1,0,0,0,0,0,0,0,0,0,0,10.505094936455558
135.554,8,59,41,0,0,0,0,1,0,0,0,0,0,0,10.664316745782925
84.9928,7,59,49,0,0,0,0,0,0,1,0,0,0,0,9.903537551
62.55,4,56,24,0,1,0,0,0,0,0,0,0,0,0,9.259225769705994
73.4,9,55,38,0,1,0,0,0,0,0,0,0,0,1,10.12667110305036
76.1356,15,60,44,0,0,0,0,0,0,0,0,0,0,1,9.546884034617923
84.908,12,55,38,0,0,0,0,1,0,0,0,0,0,0,10.34177474101152
52.92,1,57,32,0,0,0,0,1,0,0,0,0,0,0,9.975854724662028
59.8841,13,60,57,0,0,0,0,0,1,0,0,0,0,1,9.764282955
58.41,4,57,32,0,0,0,0,0,0,0,0,0,0,1,8.881975184248867
36.29,10,62,40,0,0,0,0,0,0,1,0,0,0,1,8.764209507142004
102.0,4,56,43,0,0,0,0,0,0,0,0,0,0,1,10.34177474101152
84.6072,1,59,41,0,0,0,0,1,0,0,0,0,0,1,10.077482875583607
70.33,16,60,37,0,0,0,0,1,0,0,0,0,0,1,9.798182590890704
84.83,11,56,35,0,0,0,0,0,0,0,0,0,0,1,10.154285180632154
59.892,2,60,38,0,0,0,0,0,0,0,0,0,0,1,8.517393171418904
25.65,4,56,29,1,0,0,0,0,0,0,0,0,0,1,9.903537551
101.65,4,59,33,0,0,0,0,0,0,0,0,0,0,1,9.615872145
100.207,3,60,45,0,0,0,0,1,0,0,0,0,0,0,10.62135173563291
84.857,12,62,50,0,0,0,1,0,0,0,0,0,0,1,10.645448706505872
58.14,1,60,35,1,0,0,0,0,0,0,0,0,0,1,11.042937835596494
43.361,3,60,42,0,0,0,0,0,0,0,0,0,1,1,7.972810784121404
59.649,11,62,58,0,0,0,0,0,0,0,0,0,1,1,9.575052927597383
33.75,2,60,34,0,0,0,0,0,1,0,0,0,0,1,8.160803920954665
59.9605,17,59,51,0,0,0,0,0,0,0,0,0,1,1,9.648659816955297
84.93,4,56,33,0,0,0,1,0,0,0,0,0,0,0,10.154285180632154
45.49,3,57,18,0,1,0,0,0,0,0,0,0,0,0,8.922791623969637
84.8396,15,56,48,0,0,0,0,0,0,0,0,0,0,1,9.975854724662028
84.54,7,63,60,0,0,0,0,0,0,0,0,0,0,1,11.03167482454464
51.4,5,56,20,1,0,0,0,0,0,0,0,0,0,0,11.236315206485497
40.9226,13,58,55,0,0,0,0,0,0,0,0,0,0,1,9.392745259
23.63,12,59,54,0,0,0,0,1,0,0,0,0,0,1,8.412054873292933
35.24,21,55,48,1,0,0,0,0,0,0,0,0,0,0,10.691967639914864
59.64,8,60,44,0,0,0,0,0,0,0,0,0,0,0,9.287394001418471
123.01,9,56,32,0,0,0,0,1,0,0,0,0,0,1,9.893487720457795
59.76,12,57,35,0,0,0,0,0,0,0,0,0,0,1,9.036106025364846
101.8809,21,62,52,0,0,0,0,0,0,1,0,0,0,1,10.404293143019792
105.367,10,56,49,0,0,0,0,1,0,0,0,0,0,1,10.308985993422082
84.9697,12,59,54,0,0,0,0,0,0,0,0,0,0,1,10.594156665220533
83.88,13,63,46,0,1,0,0,0,0,0,0,0,0,1,9.862717639992916
29.25,4,60,35,0,0,0,0,0,1,0,0,0,0,1,7.972810784121404
139.8,23,62,50,0,0,0,0,0,0,0,0,0,0,0,10.942013616092948
84.9895,14,63,53,0,0,0,0,0,0,0,0,0,0,1,10.12667110305036
70.56,13,59,33,0,0,0,0,1,0,0,0,0,0,0,11.184435286790633
59.5144,15,56,51,0,0,0,0,0,0,0,0,0,0,0,9.820160289946374
84.95,3,60,54,0,0,0,0,1,0,0,0,0,0,1,10.106469212026385
49.68,11,60,28,0,0,0,0,1,0,0,0,0,0,0,9.952325334619427
42.3,4,63,38,0,0,0,0,0,0,1,0,0,0,1,8.810012048
88.1208,14,57,46,0,0,0,0,1,0,0,0,0,0,1,9.798182590890704
103.4857,10,55,48,0,0,0,0,1,0,0,0,0,0,0,10.86858749601736
59.9026,20,62,56,0,1,0,0,0,0,0,0,0,0,1,10.757924157061597
45.36,8,55,33,0,0,0,1,0,0,0,0,0,0,0,9.852246888342531
114.94,9,58,40,1,0,0,0,0,0,0,0,0,0,1,11.242441323346558
135.34,9,56,43,0,0,0,0,0,0,0,0,0,0,0,10.385944565501662
84.9385,11,62,61,0,1,0,0,0,0,0,0,0,0,1,10.778977123006351
84.775,15,56,44,0,0,0,0,0,1,0,0,0,0,0,10.184937747111393
84.7,13,57,45,1,0,0,0,0,0,0,0,0,0,0,10.768506042432708
39.78,5,62,28,0,0,0,0,0,0,0,0,0,1,0,8.412054873292933
49.135,4,57,22,0,0,1,0,0,0,0,0,0,0,1,9.433563920090563
120.82,11,55,49,0,0,0,0,1,0,0,0,0,0,1,10.477316144080852
115.2875,9,59,52,0,0,0,0,1,0,0,0,0,0,1,10.373522431293592
84.78,5,60,32,1,0,0,0,0,0,0,0,0,0,0,11.14187628
84.908,14,55,39,0,0,0,0,1,0,0,0,0,0,1,10.083765355620846
84.838,24,58,55,0,0,1,0,0,0,0,0,0,0,1,10.968215530759236
84.98,15,63,28,0,0,0,0,1,0,0,0,0,0,0,10.542732775946709
59.707,12,56,52,0,0,0,0,1,0,0,0,0,0,0,10.680539205318292
59.67,11,55,37,0,0,0,0,0,1,0,0,0,0,1,9.030136571
39.6,3,58,33,0,0,0,0,1,0,0,0,0,0,0,10.060534035475412
46.68,3,61,28,0,0,0,0,0,0,0,0,0,1,1,9.770013301136158
42.53,3,60,26,0,0,0,0,0,0,0,0,0,0,1,8.412054873292933
59.9811,6,58,49,0,0,1,0,0,0,0,0,0,0,1,10.229223792606836
84.495,3,57,36,1,0,0,0,0,0,0,0,0,0,1,10.691967639914864
59.35,4,55,34,0,1,0,0,0,0,0,0,0,0,1,9.392745259
74.188,2,59,45,0,0,0,0,0,0,0,0,0,0,1,9.852246888342531
39.48,9,56,51,0,0,0,1,0,0,0,0,0,0,0,9.433563920090563
39.7,5,55,35,0,0,0,0,0,0,0,0,0,0,1,9.457278572
59.47,20,58,40,0,0,0,0,1,0,0,0,0,0,1,9.532496332
77.9,2,60,30,0,0,0,0,0,0,0,0,0,0,1,8.853808274977197
76.1356,12,62,44,0,0,0,0,0,0,0,0,0,0,1,9.903537551
43.72,3,56,28,0,1,0,0,0,0,0,0,0,0,0,9.012011377036412
84.919,4,56,53,0,0,0,0,0,0,0,1,0,0,0,10.287081896226075
84.97,27,58,47,1,0,0,0,0,0,0,0,0,0,1,11.407576060361786
59.79,3,56,40,0,0,0,0,1,0,0,0,0,0,0,10.25769445336048
84.78,4,60,31,0,0,0,0,0,0,0,1,0,0,0,9.546884034617923
120.782,37,59,53,0,0,0,0,1,0,0,0,0,0,0,11.38737357979909
59.9845,13,60,59,0,0,0,0,1,0,0,0,0,0,1,10.085850775128716
84.965,13,58,42,0,0,0,0,1,0,0,0,0,0,0,10.434145214930489
134.8,15,56,41,0,0,0,0,1,0,0,0,0,0,1,10.50783084142058
84.95,8,56,47,0,0,0,1,0,0,0,0,0,0,0,10.305647203635566
44.13,5,62,33,0,0,0,0,0,1,0,0,0,0,0,8.974744612722734
84.81,6,60,36,0,0,0,0,0,0,0,0,0,1,0,9.44943601
84.45,7,61,58,0,0,0,0,1,0,0,0,0,0,1,10.985309671896765
84.952,14,58,56,0,0,0,0,0,0,0,1,0,0,1,9.987415012471414
29.13,14,56,37,0,0,0,0,0,0,1,0,0,0,1,8.188966863648876
101.1899,37,58,52,0,0,0,0,1,0,0,0,0,0,1,11.603688960617085
59.94,23,57,38,1,0,0,0,0,0,0,0,0,0,1,10.66897865021924
84.55,5,55,35,1,0,0,0,0,0,0,0,0,0,1,10.36567949988784
68.13,3,56,35,0,0,0,0,1,0,0,0,0,0,0,10.165890277802454
101.662,1,55,48,0,0,0,0,0,0,0,0,0,0,0,10.221977646629885
59.8395,12,59,45,0,1,0,0,0,0,0,0,0,0,1,10.214678610538815
80.2971,1,56,47,0,0,0,0,1,0,0,0,0,0,0,10.463131911491969
49.62,7,56,39,0,0,0,0,0,0,0,0,1,0,0,8.682877107057168
84.98,5,55,43,1,0,0,0,0,0,0,0,0,0,0,10.959557617938565
84.93,23,59,40,0,0,0,1,0,0,0,0,0,0,0,10.085850775128716
59.735,10,60,46,0,0,0,0,1,0,0,0,0,0,1,10.404293143019792
84.79,5,60,52,0,0,0,0,0,0,0,0,0,0,1,9.764282955
82.24,1,56,19,0,1,0,0,0,0,0,0,0,0,1,10.25417963
84.96,5,63,32,0,0,0,0,0,0,0,0,0,1,0,9.629116494
84.454,2,63,59,0,0,0,0,0,0,0,0,0,0,1,10.959557617938565
42.49,1,60,26,0,0,0,0,1,0,0,0,0,0,1,9.561067663645012
44.1,13,60,33,0,0,0,0,1,0,0,0,0,0,0,9.928228944424577
59.97,9,57,36,0,0,0,1,0,0,0,0,0,0,0,10.250652418696085
59.79,6,62,32,0,0,0,0,0,0,0,0,0,0,1,8.412054873292933
71.9,11,55,31,1,0,0,0,0,0,0,0,0,0,0,10.16203685698089
85.0,3,59,41,0,0,1,0,0,0,0,0,0,0,1,10.292179440058462
76.79,5,57,19,1,0,0,0,0,0,0,0,0,0,1,11.711784520403112
84.6,2,56,32,0,0,0,0,1,0,0,0,0,0,1,10.942013616092948
84.85,6,57,57,0,0,0,0,0,0,0,0,0,0,1,10.192456296870509
59.793,7,58,44,0,0,0,0,1,0,0,0,0,0,0,10.034559673629849
84.179,7,57,44,0,0,0,0,1,0,0,0,0,0,1,10.485731104959568
38.88,11,61,44,1,0,0,0,0,0,0,0,0,0,1,10.968215530759236
19.06,15,59,53,0,0,0,0,1,0,0,0,0,0,1,8.922791623969637
119.52,15,57,48,0,0,0,1,0,0,0,0,0,0,0,10.66897865021924
22.68,3,63,29,0,0,0,0,0,0,0,0,0,0,1,7.893945138235959
84.859,6,60,49,0,0,0,0,0,1,0,0,0,0,0,10.477316144080852
84.557,2,61,45,0,0,0,0,1,0,0,0,0,0,0,10.106469212026385
82.2,4,58,45,0,0,0,0,1,0,0,0,0,0,0,10.666650414667744
84.93,8,55,41,0,0,0,0,1,0,0,0,0,0,0,10.073272520325904
59.07,7,56,33,0,0,0,0,0,0,0,0,0,1,1,8.556606193773073
59.9925,14,60,57,0,0,0,0,1,0,0,0,0,0,1,10.815790343132422
59.989,19,59,45,0,0,0,0,1,0,0,0,0,0,1,9.994287576862568
55.67,14,55,44,0,0,0,0,0,0,0,0,0,1,1,8.987321812850125
69.0695,5,55,49,0,0,0,0,0,0,0,0,0,0,1,10.012386799492118
75.66,16,55,41,0,0,0,0,0,0,0,0,0,0,1,9.758519582283522
59.97,18,55,36,0,1,0,0,0,0,0,0,0,0,1,9.74981176
84.98,13,59,44,0,0,0,0,1,0,0,0,0,0,0,10.809748150372926
59.83,4,58,38,0,0,0,0,0,0,1,0,0,0,1,9.34145635
78.22,6,61,51,0,0,0,0,0,0,0,0,0,0,1,8.853808274977197
84.54,14,60,26,0,0,0,0,0,0,0,0,0,0,1,10.308985993422082
84.99,10,55,33,0,0,0,0,1,0,0,0,0,0,0,10.382853468483829
59.58,2,56,38,1,0,0,0,0,0,0,0,0,0,1,10.640675541671662
59.93,4,55,36,0,0,0,0,1,0,0,0,0,0,0,9.937937287265354
84.96,6,59,31,0,0,0,0,0,0,0,0,0,0,0,10.049793255125714
113.58,7,58,33,0,0,0,0,1,0,0,0,0,0,0,10.55843949396453
59.97,6,60,41,0,0,0,0,1,0,0,0,0,0,0,9.305741456739437
71.625,5,55,30,0,0,0,0,0,0,0,0,0,0,1,10.087931854711062
84.2865,1,55,43,0,0,0,0,1,0,0,0,0,0,1,10.154285180632154
39.68,19,62,38,0,0,0,0,0,0,0,0,0,0,1,8.936035096566041
59.47,9,59,37,0,0,0,0,0,0,0,0,0,0,0,9.695909724
134.64,3,61,39,0,1,0,0,0,0,0,0,0,0,0,10.839600519357369
84.995,15,59,47,0,0,0,0,0,1,0,0,0,0,1,9.933094897288786
47.82,3,60,25,0,0,0,0,0,0,0,1,0,0,0,8.881975184248867
84.93,12,57,55,0,0,0,0,0,0,0,0,0,0,1,10.591647316585028
59.76,9,61,36,1,0,0,0,0,0,0,0,0,0,0,11.112462823634855
74.829,4,62,58,0,0,1,0,0,0,0,0,0,0,0,11.082157933374816
84.86,8,55,51,1,0,0,0,0,0,0,0,0,0,1,10.768506042432708
27.72,11,55,37,0,0,0,0,0,0,0,0,0,0,1,7.496097345175956
84.2,9,59,48,1,0,0,0,0,0,0,0,0,0,1,10.915106645867503
59.987,5,60,43,0,0,0,0,0,1,0,0,0,0,0,9.433563920090563
36.8011,20,58,58,0,0,0,0,1,0,0,0,0,0,1,9.971192929
59.845,11,59,35,0,0,0,0,1,0,0,0,0,0,0,9.825580063659602
14.855,7,62,54,1,0,0,0,0,0,0,0,0,0,1,9.539716058977092
46.67,5,59,24,0,0,0,0,0,0,0,0,0,0,1,8.594339400592892
56.76,7,59,25,0,0,0,0,0,0,0,0,0,0,1,9.047939083
59.952,8,56,36,0,0,0,0,0,0,0,0,0,0,1,9.746892220313054
45.77,12,60,30,0,0,0,0,1,0,0,0,0,0,0,10.37039263624398
59.854,13,59,47,0,0,0,0,1,0,0,0,0,0,1,9.127067453
39.27,7,63,38,0,0,0,0,0,0,1,0,0,0,0,8.974744612722734
84.917,8,55,43,0,0,0,0,0,1,0,0,0,0,1,9.680406499268877
58.01,5,56,31,0,0,0,0,1,0,0,0,0,0,0,10.21833478806055
59.985,4,58,36,0,0,0,0,0,1,0,0,0,0,1,9.159152335
46.74,4,59,26,0,0,0,0,1,0,0,0,0,0,0,10.239995502805316
84.96,7,55,47,0,0,0,0,0,0,0,0,0,0,1,9.888424674859085
51.734,5,56,43,0,0,0,0,0,0,0,0,0,0,1,8.987321812850125
84.924,7,55,50,0,0,0,0,0,0,0,0,0,1,0,10.184937747111393
59.84,6,56,37,0,0,0,0,0,0,0,0,0,0,0,9.588845298501564
54.9,14,57,27,0,0,0,1,0,0,0,0,0,0,0,9.846970109700957
84.95,14,56,40,0,0,1,0,0,0,0,0,0,0,1,10.239995502805316
44.94,11,55,30,0,0,0,1,0,0,0,0,0,0,0,9.298442820197728
59.36,8,59,40,0,0,0,0,0,0,0,0,1,0,1,9.047939083
64.39,10,58,31,0,0,0,0,0,0,0,0,0,0,1,9.392745259
59.94,7,59,35,0,1,0,0,0,0,0,0,0,0,1,9.888424674859085
70.47,2,59,34,0,0,0,0,1,0,0,0,0,0,0,10.389026137075234
49.73,6,55,38,0,1,0,0,0,0,0,0,0,0,0,9.770013301136158
75.273,13,57,53,0,0,1,0,0,0,0,0,0,0,1,10.44729330359671
84.98,15,56,47,0,0,0,0,0,0,0,0,0,0,1,10.134638955251866
74.91,9,59,50,0,0,0,0,1,0,0,0,0,0,1,10.993748398115178
84.9424,14,60,54,0,0,0,0,0,0,0,0,0,0,1,10.815790343132422
157.57,12,60,43,0,0,0,0,1,0,0,0,0,0,0,11.842236406331557
84.9218,10,57,46,0,0,0,0,1,0,0,0,0,0,0,9.852246888342531
84.9,17,61,50,0,0,0,0,0,0,0,0,0,0,1,10.21833478806055
59.62,1,62,37,0,0,0,0,0,0,0,0,0,0,0,8.94910547
52.8,9,60,42,0,0,0,0,1,0,0,0,0,0,0,9.539716058977092
75.12,13,55,33,0,0,0,1,0,0,0,0,0,0,0,10.12667110305036
84.73,8,59,40,0,0,0,0,1,0,0,0,0,0,0,10.281958234245314
84.06,7,58,25,0,0,0,0,0,0,0,0,0,0,1,9.457278572
59.928,4,59,57,0,0,0,0,0,0,0,0,0,0,1,9.758519582283522
84.51,6,55,51,1,0,0,0,0,0,0,0,0,0,0,10.59665973278358
49.94,1,59,32,0,0,1,0,0,0,0,0,0,0,1,9.137877200242468
49.89,5,58,36,0,0,0,0,0,0,0,0,0,0,0,8.853808274977197
49.57,8,60,40,0,0,0,1,0,0,0,0,0,0,0,9.852246888342531
59.74,4,56,44,0,0,0,0,1,0,0,0,0,0,1,9.314790473332646
84.9067,25,57,47,0,0,0,0,1,0,0,0,0,0,0,10.34177474101152
84.9822,10,58,51,0,0,0,0,0,0,0,0,0,0,1,10.463131911491969
84.93,12,63,35,0,0,0,0,1,0,0,0,0,0,0,10.768506042432708
60.0,3,60,36,0,0,0,0,1,0,0,0,0,0,1,9.392745259
102.52,3,63,41,0,1,0,0,0,0,0,0,0,0,0,10.86858749601736
84.98,15,55,33,0,0,0,0,0,0,0,0,0,1,0,9.752722801
127.22,12,55,24,1,0,0,0,0,0,0,0,0,0,1,11.51293546492023
59.67,24,61,41,1,0,0,0,0,0,0,0,0,0,1,11.48247656671073
56.36,8,57,56,1,0,0,0,0,0,0,0,0,0,0,10.203629181337648
58.15,6,58,34,0,1,0,0,0,0,0,0,0,0,0,10.030164255362632
59.99,1,60,37,0,0,0,0,1,0,0,0,0,0,0,10.518700218288163
59.99,10,56,37,0,0,0,0,1,0,0,0,0,0,0,10.094149233605084
84.658,10,63,58,0,0,0,0,1,0,0,0,0,0,1,10.474495347310452
79.82,1,55,44,0,1,0,0,0,0,0,0,0,0,0,9.433563920090563
57.61,8,62,18,0,0,0,0,0,0,0,0,0,0,1,9.781376414141157
59.79,5,62,33,0,0,0,0,0,0,0,0,1,0,1,9.159152335
49.8,12,63,33,0,0,0,0,0,0,0,0,1,0,0,8.962007209588313
84.995,8,56,46,0,0,0,0,0,0,0,0,0,0,1,10.454523783963513
77.71,5,58,43,1,0,0,0,0,0,0,0,0,0,0,10.646638446331169
59.96,3,58,49,1,0,0,0,0,0,0,0,0,0,0,10.915106645867503
59.8167,7,63,47,0,0,0,1,0,0,0,0,0,0,0,10.515993929932415
66.7,13,56,28,1,0,0,0,0,0,0,0,0,0,1,10.379752786950895
59.91,14,56,34,0,0,0,0,1,0,0,0,0,0,1,9.770013301136158
49.842,4,57,43,0,0,0,0,0,0,0,0,0,0,1,8.895766604056085
84.97,15,58,33,0,0,0,0,1,0,0,0,0,0,0,10.971657815702502
143.36,27,58,47,1,0,0,0,0,0,0,0,0,0,1,12.154784614286667
59.985,3,55,34,0,0,0,0,0,0,0,0,0,1,1,8.612685172875459
46.8,6,57,27,0,0,0,0,0,0,0,0,0,0,1,9.392745259
60.0,12,60,36,0,0,0,0,0,1,0,0,0,0,0,9.012011377036412
50.94,3,57,26,0,0,0,0,0,0,0,0,0,0,1,8.974744612722734
75.79,17,55,44,0,0,0,0,1,0,0,0,0,0,0,10.060534035475412
45.4788,2,57,57,0,1,0,0,0,0,0,0,0,0,0,10.021315031649332
59.99,5,59,36,0,0,0,0,0,0,0,0,1,0,0,9.137877200242468
19.99,6,62,53,1,0,0,0,0,0,0,0,0,0,0,10.106469212026385
42.75,4,55,34,0,1,0,0,0,0,0,0,0,0,0,9.042040056544485
84.5725,12,56,41,0,1,0,0,0,0,0,0,0,0,1,10.165890277802454
46.05,12,59,34,0,0,0,0,1,0,0,0,0,0,0,9.441531454869692
84.98,6,63,46,0,0,0,0,1,0,0,0,0,0,1,10.518700218288163
84.9684,22,62,59,0,0,0,0,0,0,0,0,1,0,1,10.819798284210286
72.135,6,56,34,0,0,0,0,0,0,0,0,0,0,1,9.646722582719068
84.98,24,56,46,0,1,0,0,0,0,0,0,0,0,0,10.589131655274922
59.989,1,60,35,0,0,0,0,0,0,0,0,0,0,1,9.179984251961285
53.95,5,60,22,0,0,0,0,0,0,0,0,0,0,1,9.350189267
41.3,3,55,33,0,1,0,0,0,0,0,0,0,0,1,9.159152335
83.25,12,59,27,0,0,0,0,0,0,0,0,0,0,1,9.220389707829185
59.8748,7,56,54,0,0,1,0,0,0,0,0,0,0,1,10.239995502805316
59.56,1,60,36,0,0,0,0,1,0,0,0,0,0,0,10.747229096720554
84.962,13,60,36,0,0,0,0,1,0,0,0,0,0,1,10.62135173563291
83.654,7,57,52,0,0,0,0,0,0,0,0,0,0,1,9.681093720112464
49.14,8,58,32,0,0,0,0,0,0,0,0,1,0,0,9.036106025364846
84.9604,16,60,54,0,0,0,0,0,0,0,0,1,0,1,10.62135173563291
73.33,13,58,47,0,0,0,0,1,0,0,0,0,0,0,10.25769445336048
84.853,11,60,54,0,0,0,0,0,0,0,1,0,0,1,10.214678610538815
55.44,9,58,36,0,0,0,0,1,0,0,0,0,0,0,11.002116507732016
84.896,14,55,37,1,0,0,0,0,0,0,0,0,0,1,10.839600519357369
101.4,11,58,55,0,0,0,0,1,0,0,0,0,0,0,11.25416768929685
59.58,16,59,38,0,0,0,0,1,0,0,0,0,0,1,9.210440366976515
101.376,5,56,53,0,0,0,0,1,0,0,0,0,0,1,10.75579427616868
58.46,3,57,32,0,0,1,0,0,0,0,0,0,0,1,9.287394001418471
84.1321,4,56,44,0,0,0,0,1,0,0,0,0,0,1,10.404293143019792
84.9734,10,56,47,0,0,0,1,0,0,0,0,0,0,0,10.308985993422082
48.3066,15,60,41,0,0,0,0,0,0,0,0,0,0,1,9.457278572
84.9409,6,60,54,0,0,0,0,0,0,0,0,0,0,0,10.389026137075234
59.985,1,62,36,0,0,0,0,0,0,0,0,1,0,1,8.916103530553727
84.7502,25,59,59,0,0,0,0,1,0,0,0,0,0,1,10.41933057
58.74,3,58,35,0,0,0,0,0,1,0,0,0,0,1,8.895766604056085
75.9682,10,59,52,0,0,0,0,0,0,0,1,0,0,1,9.546884034617923
71.61,3,60,18,0,0,0,0,0,0,0,0,0,0,0,9.245514446983837
39.99,6,59,32,0,0,0,0,0,0,0,0,0,0,1,8.962007209588313
123.9,12,60,35,0,0,0,0,0,0,0,1,0,0,1,9.680406499268877
59.886,11,58,43,1,0,0,0,0,0,0,0,0,0,0,11.07443600653965
44.94,13,61,32,1,0,0,0,0,0,0,0,0,0,0,11.06665398721974
84.9707,8,59,48,0,0,0,0,0,1,0,0,0,0,1,9.814710982145282
58.7512,5,63,41,0,0,0,0,0,0,0,0,0,0,1,8.216358332386156
59.89,14,56,33,1,0,0,0,0,0,0,0,0,0,0,10.659633006160352
59.66,4,60,34,0,0,0,0,0,0,0,0,0,0,1,9.648659816955297
84.99,10,59,38,0,0,0,0,0,0,0,0,0,0,1,9.602450025
122.2,6,56,34,0,0,0,0,1,0,0,0,0,0,0,10.357774570341576
117.91,4,59,17,1,0,0,0,0,0,0,0,0,0,1,12.660331092405906
57.78,7,59,29,0,1,0,0,0,0,0,0,0,0,1,9.661479684
51.66,5,62,33,0,0,0,0,1,0,0,0,0,0,1,10.298935994257638
127.29,2,62,32,0,0,0,0,1,0,0,0,0,0,0,11.884495917930655
84.96,18,60,55,0,0,0,0,1,0,0,0,0,0,1,11.344518647594766
84.93,10,59,44,0,0,0,0,1,0,0,0,0,0,1,10.404293143019792
59.57,1,56,44,0,0,0,0,0,0,0,1,0,0,0,9.602450025
67.83,9,57,30,0,0,0,1,0,0,0,0,0,0,0,9.809231816610408
84.79,18,60,37,0,0,0,1,0,0,0,0,0,0,0,10.566201298475118
84.869,11,59,42,0,0,0,0,0,0,0,0,1,0,1,9.992001966066868
82.8,1,62,42,0,1,0,0,0,0,0,0,0,0,1,9.472781556562168
59.857,5,58,36,0,0,0,0,0,0,0,0,0,0,0,9.409273194575334
36.46,2,57,49,0,0,0,0,0,1,0,0,0,0,1,8.366602832783736
17.67,9,56,56,0,1,0,0,0,0,0,0,0,0,0,9.179984251961285
70.14,2,57,34,0,0,0,0,1,0,0,0,0,0,1,10.518700218288163
49.77,16,55,42,0,0,0,0,1,0,0,0,0,0,1,9.305741456739437
59.865,10,59,44,0,0,0,0,1,0,0,0,0,0,0,10.457401400981889
84.72,11,63,55,0,0,0,0,0,0,0,0,1,0,1,10.518700218288163
58.46,9,55,32,1,0,0,0,0,0,0,0,0,0,0,10.382853468483829
75.12,5,62,29,0,0,0,0,0,0,0,0,1,0,1,8.585038738311304
31.8492,12,55,44,0,1,0,0,0,0,0,0,0,0,0,9.195328252
21.5805,6,59,59,0,0,0,0,1,0,0,0,0,0,1,9.52580783
84.955,11,60,42,0,0,0,0,0,0,0,0,0,0,1,9.798182590890704
39.48,2,60,29,0,0,0,1,0,0,0,0,0,0,0,9.581972891547895
84.905,4,60,33,0,0,0,0,0,0,0,0,0,0,1,9.615872145
84.9669,13,55,47,0,0,0,0,0,0,0,0,1,0,0,9.998843186
70.7611,20,59,46,0,0,0,0,1,0,0,0,0,0,1,10.34177474101152
58.99,6,55,50,1,0,0,0,0,0,0,0,0,0,0,10.50783084142058
62.541,4,56,53,0,0,0,0,0,0,1,0,0,0,1,10.085850775128716
72.8686,7,59,57,0,0,0,0,0,0,0,0,0,0,1,10.12667110305036
78.74,2,56,56,0,0,0,0,1,0,0,0,0,0,0,10.332050506334692
56.43,2,60,28,0,0,0,0,0,0,0,0,0,0,0,10.085850775128716
59.9526,10,62,57,0,0,0,0,0,0,0,0,0,1,1,9.755625391793744
84.937,6,56,42,1,0,0,0,0,0,0,0,0,0,1,10.815790343132422
43.08,3,60,27,0,0,0,1,0,0,0,0,0,0,0,9.893487720457795
59.71,2,62,55,0,0,0,0,0,0,0,0,0,0,1,10.463131911491969
84.96,15,57,39,0,0,0,0,1,0,0,0,0,0,0,9.784197131344804
66.45,1,58,44,1,0,0,0,0,0,0,0,0,0,1,10.499600568082863
59.97,9,59,37,0,0,0,0,1,0,0,0,0,0,1,9.758519582283522
59.99,1,55,39,0,0,0,0,1,0,0,0,0,0,0,9.1902397
47.32,2,59,31,0,0,0,0,0,0,1,0,0,0,1,9.220389707829185
59.85,12,60,33,0,0,0,0,0,0,0,1,0,0,1,8.699681400989514
